p_pv;p_vue;p_ue;p_ut;p_ut_tot;t_ext
0;0.124290323;0;0;0;10.07
0;0.127096774;0;0;0;9.99
0;0.140806452;0;1.9219;76.876;9.99
0;0.167741935;0;1.79825;71.93;9.96
0.0395175;0.212903226;0;1.676875;67.075;9.75
0.0266475;0.285709677;0;1.55325;62.13;10.31
0.0273375;0.275967742;0;1.470075;58.803;10.84
0.0287025;0.221612903;0;0;0;11.76
0.03075;0.197258065;0;0;0;12.23
0.0334875;0.208870968;0;1.4386;57.544;12.1
0.0273375;0.238225806;0;1.575725;63.029;12.12
0.0266475;0.200290323;0;1.71285;68.514;11.99
0.01572;0.205322581;0;1.737575;69.503;11.8
0;0.169580645;0;0;0;11.42
0;0.215225806;0;0;0;11.25
0;0.364193548;0;1.670125;66.805;11.1
0;0.423709677;0;1.54875;61.95;10.57
0;0.340903226;0;1.429625;57.185;10.57
0;0.330903226;0;1.29925;51.97;10.43
0;0.253741935;0;1.168875;46.755;10.11
0;0.230709677;0;0;0;10.01
0;0.163322581;0;0;0;10.48
0;0.140387097;0;0;0;10.36
0;0.128903226;0;0;0;10.09
0;0.125645161;0;0;0;10.02
0;0.131935484;0;0;0;9.56
0;0.130870968;0;1.636425;65.457;9.44
0;0.179548387;0;1.670125;66.805;9.42
0.04521;0.225258065;0;1.7016;68.064;8.97
0.0920925;0.270451613;0;1.735325;69.413;9.15
0.075855;0.230516129;0;1.74205;69.682;9.47
0.275265;0.203935484;0;0;0;9.71
0.051255;0.254709677;0;0;0;10.06
0.4401525;0.219096774;0;1.80275;72.11;10.92
0.2636625;0.267354839;0;1.8477;73.908;11.1
0.09804;0.230225806;0;1.894925;75.797;11.06
0.063195;0.257516129;0;1.987075;79.483;11.07
0;0.221129032;0;0;0;10.39
0;0.292032258;0;0;0;9.67
0;0.271677419;0;2.256825;90.273;9.26
0;0.359903226;0;2.337725;93.509;10.01
0;0.343225806;0;2.41865;96.746;9.58
0;0.374870968;0;2.48385;99.354;7.77
0;0.341548387;0;2.549;101.96;5.51
0;0.186354839;0;0;0;4.64
0;0.174483871;0;0;0;4.97
0;0.142064516;0;0;0;4.95
0;0.120032258;0;0;0;4.75
0;0.117645161;0;0;0;4.34
0;0.106064516;0;0;0;4.21
0;0.124548387;0;2.94475;117.79;4.09
0;0.129258065;0;2.8345;113.38;3.64
0.1022475;0.279419355;0;2.722;108.88;6.07
0.1034325;0.245290323;0;2.612;104.48;7.47
0.0327975;0.211806452;0;2.454625;98.185;9.08
0.0396375;0.261677419;0;0;0;9.52
0.0334875;0.255096774;0;0;0;9.54
0.0287025;0.218129032;0;2.01855;80.742;9.48
0.035535;0.237419355;0;1.892675;75.707;9.18
0.035535;0.306032258;0;1.769025;70.761;9
0.03408;0.225290323;0;2.0118;80.472;8.37
0;0.225741935;0;0;0;7.76
0;0.248096774;0;0;0;7.32
0;0.324645161;0;2.74;109.6;7.26
0;0.496774194;0;2.97825;119.13;6.84
0;0.426580645;0;3.21675;128.67;6.58
0;0.269258065;0;3.46175;138.47;6.39
0;0.275548387;0;3.70675;148.27;6.47
0;0.227;0;0;0;6.16
0;0.191387097;0;0;0;5.77
0;0.174032258;0;0;0;5.69
0;0.134451613;0;0;0;4.92
0;0.113645161;0;0;0;4.3
0;0.115419355;0;0;0;3.89
0;0.116129032;0;4.06175;162.47;4.04
0;0.140032258;0;3.56275;142.51;4.04
0.03945;0.147354839;0;3.06375;122.55;4.07
0.0334875;0.239580645;0;2.56475;102.59;6.43
0.023235;0.250709677;0;2.12195;84.878;8.64
0.0779025;0.293;0;0;0;10.19
0.21201;0.253354839;0;0;0;10.91
0.278475;0.253451613;0;1.220575;48.823;11.67
0.181605;0.269193548;0;1.207075;48.283;11.53
0.06897;0.270870968;0;1.19135;47.654;10.8
0.1779375;0.284322581;0;1.425125;57.005;10.31
0;0.277870968;0;0;0;9.75
0;0.354419355;0;0;0;9.04
0;0.40816129;0;2.198375;87.935;8.64
0;0.444064516;0;2.504;100.16;9.02
0;0.443096774;0;2.80975;112.39;9.05
0;0.316967742;0;3.0975;123.9;8.85
0;0.274354839;0;3.38525;135.41;8.19
0;0.210290323;0;0;0;7.68
0;0.159225806;0;0;0;7.31
0;0.126709677;0;0;0;7.14
0;0.113354839;0;0;0;7.25
0;0.121354839;0;0;0;7.26
0;0.125258065;0;0;0;7.22
0;0.126806452;0;3.44375;137.75;7.18
0;0.149193548;0;3.05925;122.37;7.24
0.1656975;0.210096774;0;2.67725;107.09;7.2
0.24669;0.26916129;0;2.292775;91.711;7.21
0.2434875;0.261129032;0;1.978075;79.123;7.39
0.5085375;0.299516129;0;0;0;7.65
0.7262925;0.309419355;0;0;0;8.14
0.6855;0.223096774;0;1.359925;54.397;8.37
0.5880375;0.191806452;0;1.375675;55.027;8.8
0.4261575;0.225129032;0;1.38915;55.566;8.54
0.25395;0.213;0;1.575725;63.029;8.47
0;0.194580645;0;0;0;8.27
0;0.215677419;0;0;0;8.03
0;0.304677419;0;1.984825;79.393;7.94
0;0.433612903;0;2.0163;80.652;6.59
0;0.384806452;0;2.050025;82.001;6.67
0;0.301096774;0;2.088225;83.529;6.68
0;0.257129032;0;2.12645;85.058;7.07
0;0.179935484;0;0;0;6.51
0;0.132612903;0;0;0;5.8
0;0.130096774;0;0;0;5.71
0;0.119806452;0;0;0;5.03
0;0.119258065;0;0;0;5.12
0;0.130677419;0;0;0;4.74
0;0.131580645;0;2.38045;95.218;4.92
0;0.161516129;0;2.3782;95.128;5.21
0.19572;0.246774194;0;2.3737;94.948;4.09
0.3804075;0.203967742;0;2.37145;94.858;6.21
0.482115;0.195645161;0;2.335475;93.419;8.99
0.630495;0.20483871;0;0;0;9.8
0.69567;0.204419355;0;0;0;10.03
0.6246975;0.187258065;0;2.238825;89.553;10.15
0.515385;0.265483871;0;2.21635;88.654;10.03
0.35274;0.314677419;0;2.193875;87.755;9.71
0.1354425;0.276903226;0;2.236575;89.463;9.38
0;0.347580645;0;0;0;8.42
0;0.271096774;0;0;0;8.7
0;0.335354839;0;2.238825;89.553;8.64
0;0.277064516;0;2.15565;86.226;7.58
0;0.330290323;0;2.0725;82.9;7.24
0;0.312129032;0;2.099475;83.979;7.13
0;0.242193548;0;2.12645;85.058;6.43
0;0.196870968;0;0;0;6.18
0;0.144741935;0;0;0;4.96
0;0.125193548;0;0;0;4.43
0;0.123548387;0;0;0;3.7
0;0.12916129;0;0;0;2.88
0;0.117741935;0;0;0;2.5
0;0.115258065;0;2.22085;88.834;2.55
0;0.137451613;0;2.22535;89.014;2.26
0.127455;0.254451613;0;2.22985;89.194;1.83
0.129405;0.223032258;0;2.234325;89.373;5.08
0.130425;0.247096774;0;2.252325;90.093;8.32
0.1593975;0.276225806;0;0;0;9.78
0.2905425;0.263709677;0;0;0;10.55
0.418935;0.236935484;0;2.290525;91.621;10.92
0.5349075;0.397354839;0;2.288275;91.531;11
0.411015;0.442419355;0;2.288275;91.531;10.92
0.147405;0.311129032;0;2.331;93.24;10.45
0;0.238709677;0;0;0;9.58
0;0.317741935;0;0;0;8.88
0;0.361935484;0;2.353475;94.139;8.46
0;0.34516129;0;2.288275;91.531;9.08
0;0.336064516;0;2.2231;88.924;8.7
0;0.292;0;2.182625;87.305;7.49
0;0.288451613;0;2.142175;85.687;5.98
0;0.224032258;0;0;0;4.34
0;0.184677419;0;0;0;3.49
0;0.142;0;0;0;3.14
0;0.136;0;0;0;2.76
0;0.125967742;0;0;0;2.76
0;0.123741935;0;0;0;2.82
0;0.156516129;0;2.202875;88.115;2.6
0;0.172290323;0;2.135425;85.417;2.43
0.0068325;0.251903226;0;2.07025;82.81;3.18
0.1618275;0.260258065;0;2.0028;80.112;5.02
0.0751725;0.20083871;0;1.9601;78.404;9.61
0.1856475;0.170225806;0;0;0;11.83
0.051255;0.190806452;0;0;0;12.97
0.10494;0.282322581;0;1.975825;79.033;13.82
0.1709025;0.219516129;0;2.07475;82.99;14.26
0.4303875;0.295870968;0;2.17365;86.946;14.11
0.15477;0.232387097;0;2.16915;86.766;13.2
0;0.214322581;0;0;0;11.63
0;0.236193548;0;0;0;11.08
0;0.374258065;0;2.090475;83.619;10.43
0;0.34016129;0;2.01855;80.742;10.33
0;0.338806452;0;1.946625;77.865;9.84
0;0.323580645;0;1.946625;77.865;9.42
0;0.28383871;0;1.946625;77.865;9.11
0;0.206774194;0;0;0;8.79
0;0.147580645;0;0;0;8.18
0;0.126387097;0;0;0;7.83
0;0.132032258;0;0;0;8.25
0;0.121741935;0;0;0;8.36
0;0.118096774;0;0;0;8.48
0;0.121806452;0;2.0028;80.112;8.43
0;0.179225806;0;1.94885;77.954;8.21
0.0191325;0.301096774;0;1.89715;75.886;5.61
0.1456125;0.331290323;0;1.843225;73.729;6.78
0.081825;0.245806452;0;1.8185;72.74;9.87
0.1140375;0.226322581;0;0;0;11.31
0.150585;0.251354839;0;0;0;12.09
0.0437325;0.266419355;0;1.80725;72.29;12.75
0.0225525;0.275419355;0;1.840975;73.639;13.33
0.032115;0.28783871;0;1.876925;75.077;13.41
0.06285;0.211516129;0;1.97135;78.854;12.82
0;0.251548387;0;0;0;11.38
0;0.246354839;0;0;0;10.47
0;0.275806452;0;2.16465;86.586;10.21
0;0.284290323;0;2.1669;86.676;7.58
0;0.416612903;0;2.16915;86.766;7.81
0;0.381258065;0;2.187125;87.485;7.89
0;0.259322581;0;2.20735;88.294;5.64
0;0.259806452;0;0;0;3.6
0;0.174032258;0;0;0;2.69
0;0.128967742;0;0;0;2.66
0;0.131387097;0;0;0;2.09
0;0.138806452;0;0;0;1.24
0;0.128516129;0;0;0;0.95
0;0.137967742;0;2.37595;95.038;1.88
0;0.207032258;0;2.2321;89.284;1.63
0.0081975;0.207451613;0;2.090475;83.619;-0.22
0.0225525;0.271419355;0;1.946625;77.865;3.43
0.0642375;0.282580645;0;1.70835;68.334;6.98
0.1363875;0.248806452;0;0;0;9.31
0.133365;0.262032258;0;0;0;10.6
0.05877;0.338322581;0;1.18235;47.294;11.15
0.075855;0.268290323;0;1.1284;45.136;11.39
0.0143475;0.310580645;0;1.0767;43.068;11.26
0.1194825;0.328419355;0;1.2498;49.992;10.47
0;0.316870968;0;0;0;8.33
0;0.361806452;0;0;0;5.5
0;0.372290323;0;1.66115;66.446;3.53
0;0.44583871;0;1.724075;68.963;3.56
0;0.435806452;0;1.787025;71.481;2.35
0;0.351225806;0;1.924125;76.965;1.21
0;0.278709677;0;2.06125;82.45;0.42
0;0.221548387;0;0;0;-0.15
0;0.190483871;0;0;0;-0.76
0;0.17883871;0;0;0;-1.33
0;0.144774194;0;0;0;-1.71
0;0.119483871;0;0;0;-2.01
0;0.130354839;0;0;0;-2.13
0;0.132096774;0;2.3647;94.588;-2.41
0;0.12983871;0;2.2613;90.452;-2.39
0.03912;0.129483871;0;2.16015;86.406;-1
0.056895;0.235612903;0;2.05675;82.27;2.19
0.0993825;0.305129032;0;1.942125;77.685;6.64
0.0765375;0.328774194;0;0;0;9.22
0.2380575;0.326709677;0;0;0;10.37
0.115485;0.405129032;0;1.76005;70.402;11.35
0.047835;0.366516129;0;1.81175;72.47;12.13
0.05262;0.334709677;0;1.8612;74.448;12.18
0.2088;0.268290323;0;2.0208;80.832;11.06
0;0.269806452;0;0;0;9.97
0;0.339387097;0;0;0;9.31
0;0.365387097;0;2.252325;90.093;8.79
0;0.454677419;0;2.16465;86.586;5.06
0;0.37483871;0;2.077;83.08;3.47
0;0.36583871;0;2.06575;82.63;2.86
0;0.255967742;0;2.0545;82.18;2.1
0;0.219935484;0;0;0;1.89
0;0.152580645;0;0;0;1.34
0;0.130258065;0;0;0;0.02
0;0.136709677;0;0;0;-0.58
0;0.124935484;0;0;0;-0.75
0;0.12416129;0;0;0;-0.93
0;0.138064516;0;1.933125;77.325;-1.33
0;0.152354839;0;1.928625;77.145;-1.66
0.1981425;0.197322581;0;1.924125;76.965;-0.21
0.4010775;0.224580645;0;1.91965;76.786;2.52
0.5445525;0.221451613;0;1.944375;77.775;6.93
0.6532275;0.186741935;0;0;0;9.61
0.6912825;0.221612903;0;0;0;10.67
0.65643;0.305129032;0;2.11295;84.518;11.32
0.565725;0.227096774;0;2.2321;89.284;11.63
0.4177275;0.268741935;0;2.348975;93.959;11.57
0.192525;0.262064516;0;2.41865;96.746;10.62
0;0.24983871;0;0;0;8.83
0;0.294354839;0;0;0;8.67
0;0.389903226;0;2.53325;101.33;8.28
0;0.410354839;0;2.5085;100.34;6.68
0;0.385612903;0;2.48385;99.354;7.23
0;0.31916129;0;2.513;100.52;7
0;0.274806452;0;2.5445;101.78;6.71
0;0.202322581;0;0;0;6.2
0;0.158612903;0;0;0;5.76
0;0.128580645;0;0;0;5.4
0;0.119;0;0;0;5.24
0;0.122967742;0;0;0;5.11
0;0.133903226;0;0;0;4.05
0;0.122096774;0;2.95375;118.15;2.86
0;0.172483871;0;2.839;113.56;1.77
0.10701;0.245290323;0;2.7265;109.06;0.25
0.2709;0.258903226;0;2.612;104.48;3.28
0.477855;0.200677419;0;2.4299;97.196;7.22
0.6514875;0.181290323;0;0;0;9.79
0.6826725;0.221096774;0;0;0;10.78
0.64896;0.232645161;0;2.0208;80.832;11.31
0.563835;0.231580645;0;1.9736;78.944;11.52
0.418605;0.247774194;0;1.926375;77.055;11.27
0.181755;0.189741935;0;2.16015;86.406;10.45
0;0.190935484;0;0;0;9.41
0;0.192032258;0;0;0;8.71
0;0.267741935;0;2.74675;109.87;7.89
0;0.289967742;0;2.8615;114.46;8.03
0;0.420806452;0;2.976;119.04;5.8
0;0.370677419;0;3.01425;120.57;4.42
0;0.276741935;0;3.0525;122.1;2.9
0;0.194096774;0;0;0;1.72
0;0.145870968;0;0;0;0.81
0;0.123096774;0;0;0;0.48
0;0.125322581;0;0;0;0.29
0;0.112064516;0;0;0;-0.09
0;0.114677419;0;0;0;-0.22
0;0.126741935;0;3.201;128.04;-0.2
0;0.138967742;0;3.13575;125.43;-0.56
0.1080975;0.248290323;0;3.0705;122.82;-0.33
0.13062;0.289548387;0;3.00525;120.21;2.33
0.5481375;0.251612903;0;3.02325;120.93;6.78
0.5024175;0.21216129;0;0;0;10.35
0.66735;0.218677419;0;0;0;11.47
0.6524025;0.249967742;0;3.084;123.36;12.12
0.5560575;0.260322581;0;3.10875;124.35;12.31
0.412665;0.213;0;3.13125;125.25;11.9
0.181395;0.25616129;0;3.21675;128.67;10.8
0;0.185419355;0;0;0;9.02
0;0.239741935;0;0;0;8.91
0;0.326032258;0;3.42125;136.85;8.29
0;0.373354839;0;3.455;138.2;8.1
0;0.437064516;0;3.49075;139.63;6.82
0;0.363580645;0;3.49525;139.81;5.46
0;0.281774194;0;3.49975;139.99;3.67
0;0.194032258;0;0;0;2.33
0;0.179290323;0;0;0;1.48
0;0.12616129;0;0;0;1.09
0;0.11216129;0;0;0;0.73
0;0.123774194;0;0;0;0.62
0;0.120741935;0;0;0;0.52
0;0.11583871;0;4.3405;173.62;0.48
0;0.139451613;0;4.118;164.72;0.12
0.00342;0.166096774;0;3.8955;155.82;-0.17
0.0123;0.200258065;0;3.673;146.92;3.2
0.0273375;0.170129032;0;3.2705;130.82;6.95
0.09753;0.203354839;0;0;0;9.69
0.04647;0.221193548;0;0;0;10.6
0.0252825;0.284903226;0;2.308525;92.341;11.19
0.05262;0.22816129;0;2.146675;85.867;11.41
0.0410025;0.203258065;0;1.987075;79.483;11.15
0.01845;0.174967742;0;2.22085;88.834;10.38
0;0.179935484;0;0;0;8.95
0;0.208258065;0;0;0;8.61
0;0.259129032;0;2.95375;118.15;8.09
0;0.280096774;0;3.2145;128.58;7.18
0;0.406225806;0;3.4775;139.1;5.65
0;0.327483871;0;3.60325;144.13;4.19
0;0.227548387;0;3.7315;149.26;2.49
0;0.23416129;0;0;0;1.52
0;0.183064516;0;0;0;1.08
0;0.14116129;0;0;0;0.83
0;0.131935484;0;0;0;0.41
0;0.117774194;0;0;0;-0.18
0;0.119903226;0;0;0;-0.27
0;0.128741935;0;3.97425;158.97;-0.4
0;0.15;0;3.7785;151.14;-0.36
0.0503775;0.224677419;0;3.58525;143.41;-0.12
0.11619;0.360870968;0;3.38975;135.59;2.45
0.12423;0.257032258;0;2.9245;116.98;6.77
0.1436475;0.257451613;0;0;0;10.17
0.1817025;0.252451613;0;0;0;11.59
0.3721575;0.292225806;0;1.975825;79.033;12.32
0.56157;0.233387097;0;1.95785;78.314;12.59
0.41226;0.319290323;0;1.937625;77.505;12.26
0.1669875;0.282096774;0;2.2748;90.992;10.96
0;0.272064516;0;0;0;9.59
0;0.299677419;0;0;0;8.47
0;0.295225806;0;3.20775;128.31;7.35
0;0.552;0;3.46175;138.47;8.18
0;0.386419355;0;3.718;148.72;6.85
0;0.367129032;0;3.86625;154.65;3.43
0;0.314322581;0;4.0145;160.58;1.68
0;0.196419355;0;0;0;0.82
0;0.180774194;0;0;0;0.53
0;0.136645161;0;0;0;0.08
0;0.121677419;0;0;0;0.24
0;0.131580645;0;0;0;0.22
0;0.116709677;0;0;0;0.03
0;0.125612903;0;3.89775;155.91;-0.25
0;0.150387097;0;3.484;139.36;-0.49
0.0585825;0.173419355;0;3.0705;122.82;-0.73
0.17511;0.263193548;0;2.657;106.28;2.01
0.12027;0.243516129;0;2.26805;90.722;5.94
0.525885;0.223967742;0;0;0;8.32
0.2705175;0.239258065;0;0;0;9.17
0.60387;0.231193548;0;1.535275;61.411;9.71
0.445785;0.294193548;0;1.582475;63.299;9.9
0.099555;0.394645161;0;1.627425;65.097;9.56
0.0620775;0.25483871;0;1.930875;77.235;8.67
0;0.274967742;0;0;0;6.95
0;0.242935484;0;0;0;6.59
0;0.253129032;0;2.77375;110.95;6.13
0;0.378580645;0;3.012;120.48;6.42
0;0.398548387;0;3.25025;130.01;6.13
0;0.286258065;0;3.3155;132.62;6.02
0;0.262516129;0;3.38075;135.23;6.18
0;0.226903226;0;0;0;5.75
0;0.268290323;0;0;0;6.19
0;0.197903226;0;0;0;6.29
0;0.125677419;0;0;0;6.19
0;0.127322581;0;0;0;6.1
0;0.131709677;0;0;0;6.1
0;0.136612903;0;4.09775;163.91;6.18
0;0.135741935;0;3.6415;145.66;6.26
0.1262925;0.166129032;0;3.1875;127.5;0.58
0.15192;0.230935484;0;2.731;109.24;2.75
0.5552925;0.356580645;0;2.31525;92.61;6.49
0.6313575;0.307193548;0;0;0;9.38
0.569025;0.271645161;0;0;0;10.8
0.4709625;0.29016129;0;1.582475;63.299;11.52
0.57795;0.421774194;0;1.681375;67.255;11.88
0.2036025;0.396354839;0;1.780275;71.211;11.63
0.04563;0.339;0;1.991575;79.663;10.59
0;0.264516129;0;0;0;9.66
0;0.322709677;0;0;0;7.67
0;0.381096774;0;2.63675;105.47;7.4
0;0.462354839;0;2.85925;114.37;8.5
0;0.340129032;0;3.08175;123.27;7.72
0;0.357709677;0;3.311;132.44;5.97
0;0.307290323;0;3.54025;141.61;3.88
0;0.207870968;0;0;0;2.41
0;0.138419355;0;0;0;1.69
0;0.132064516;0;0;0;1.54
0;0.122258065;0;0;0;1.5
0;0.125096774;0;0;0;1.23
0;0.126419355;0;0;0;1.05
0;0.172806452;0;4.1135;164.54;1.22
0;0.143;0;3.7045;148.18;1.96
0.1476825;0.197032258;0;3.293;131.72;1.92
0.38397;0.278451613;0;2.884;115.36;4.33
0.50247;0.238774194;0;2.454625;98.185;6.48
0.606285;0.229322581;0;0;0;8.41
0.63744;0.351483871;0;0;0;9.32
0.605835;0.250516129;0;1.6409;65.636;9.67
0.514725;0.282032258;0;1.683625;67.345;9.88
0.3771975;0.222806452;0;1.726325;69.053;9.78
0.1512825;0.218258065;0;1.91965;76.786;9.45
0;0.224741935;0;0;0;8.56
0;0.250967742;0;0;0;7.99
0;0.329516129;0;2.50175;100.07;7.7
0;0.339258065;0;2.693;107.72;7.63
0;0.363387097;0;2.884;115.36;7.54
0;0.315548387;0;3.04575;121.83;7.49
0;0.281580645;0;3.20775;128.31;7.46
0;0.201258065;0;0;0;7.5
0;0.141483871;0;0;0;7.58
0;0.129322581;0;0;0;7.78
0;0.124483871;0;0;0;7.99
0;0.124290323;0;0;0;8.14
0;0.113225806;0;0;0;8.16
0;0.165290323;0;3.21;128.4;7.91
0;0.178580645;0;3.03225;121.29;7.58
0.1150125;0.225935484;0;2.8525;114.1;6.57
0.3646275;0.259516129;0;2.675;107;6.85
0.5051475;0.220967742;0;2.306275;92.251;7.22
0.6038775;0.220516129;0;0;0;7.49
0.634965;0.255354839;0;0;0;8.04
0.6030975;0.22283871;0;1.566725;62.669;8.03
0.5174475;0.241387097;0;1.56;62.4;8.48
0.3707475;0.262387097;0;1.5555;62.22;8.36
0.1452225;0.220064516;0;1.780275;71.211;8.26
0;0.209419355;0;0;0;7.99
0;0.220483871;0;0;0;7.7
0;0.258096774;0;2.28155;91.262;7.44
0;0.334774194;0;2.331;93.24;8.3
0;0.368;0;2.38045;95.218;8.26
0;0.310548387;0;2.459125;98.365;8.19
0;0.246806452;0;2.54;101.6;7.95
0;0.220516129;0;0;0;7.75
0;0.154387097;0;0;0;7.54
0;0.130354839;0;0;0;7.33
0;0.139032258;0;0;0;7.09
0;0.126967742;0;0;0;6.14
0;0.129903226;0;0;0;5.52
0;0.146548387;0;3.00075;120.03;5.04
0;0.153387097;0;2.8075;112.3;4.51
0.004785;0.224032258;0;2.612;104.48;4.45
0.0266475;0.28816129;0;2.41865;96.746;5.79
0.0327975;0.22183871;0;2.036525;81.461;7.63
0.1942875;0.209548387;0;0;0;8.94
0.0867825;0.170870968;0;0;0;8.98
0.1457175;0.179709677;0;1.272275;50.891;8.92
0.06765;0.206709677;0;1.272275;50.891;9.11
0.0648075;0.226806452;0;1.270025;50.801;9.04
0.1097475;0.229580645;0;1.571225;62.849;8.83
0;0.218129032;0;0;0;8.28
0;0.233032258;0;0;0;8.14
0;0.265967742;0;2.254575;90.183;8.03
0;0.307935484;0;2.33325;93.33;7.93
0;0.348258065;0;2.41415;96.566;7.95
0;0.358677419;0;2.396175;95.847;7.91
0;0.241258065;0;2.3782;95.128;7.88
0;0.193290323;0;0;0;7.8
0;0.16383871;0;0;0;7.72
0;0.151032258;0;0;0;7.75
0;0.147548387;0;0;0;7.7
0;0.121354839;0;0;0;7.72
0;0.123225806;0;0;0;7.62
0;0.148193548;0;2.191625;87.665;7.61
0;0.217129032;0;2.17815;87.126;7.6
0.0621675;0.211806452;0;2.1624;86.496;6.85
0.0252825;0.233419355;0;2.148925;85.957;7.31
0.11589;0.22516129;0;2.081475;83.259;7.91
0.3978825;0.177645161;0;0;0;8.39
0.6178425;0.20916129;0;0;0;8.59
0.5434725;0.185516129;0;1.935375;77.415;8.71
0.447705;0.223129032;0;1.9219;76.876;9.4
0.26949;0.282935484;0;1.91065;76.426;9.39
0.1023;0.226774194;0;1.998325;79.933;8.51
0;0.168677419;0;0;0;7.94
0;0.272193548;0;0;0;7.23
0;0.291516129;0;2.15565;86.226;7.38
0;0.338709677;0;2.137675;85.507;7.41
0;0.345064516;0;2.12195;84.878;7.01
0;0.303935484;0;2.1287;85.148;4.67
0;0.239580645;0;2.137675;85.507;3.4
0;0.200935484;0;0;0;3.06
0;0.149677419;0;0;0;3.13
0;0.133387097;0;0;0;2.74
0;0.121645161;0;0;0;1.68
0;0.118451613;0;0;0;0.77
0;0.138096774;0;0;0;-0.08
0;0.142;0;2.393925;95.757;-0.85
0;0.155967742;0;2.355725;94.229;-1.48
0.05733;0.218580645;0;2.31975;92.79;-1.01
0.334425;0.212645161;0;2.28155;91.262;0.26
0.4914375;0.234;0;2.337725;93.509;4.32
0.6138;0.167709677;0;0;0;6.82
0.64644;0.187612903;0;0;0;7.95
0.615735;0.174516129;0;2.396175;95.847;8.76
0.5235;0.182580645;0;2.344475;93.779;9.09
0.379785;0.189032258;0;2.290525;91.621;8.89
0.138315;0.213290323;0;2.360225;94.409;8.08
0;0.200225806;0;0;0;6.87
0;0.273516129;0;0;0;4.32
0;0.319096774;0;2.46585;98.634;1.52
0;0.41283871;0;2.43215;97.286;0.61
0;0.439483871;0;2.400675;96.027;-0.81
0;0.320709677;0;2.443375;97.735;-1.89
0;0.255483871;0;2.48835;99.534;-2.41
0;0.211064516;0;0;0;-2.9
0;0.149903226;0;0;0;-3.09
0;0.142935484;0;0;0;-3.18
0;0.133354839;0;0;0;-3.4
0;0.147451613;0;0;0;-3.41
0;0.135;0;0;0;-3.54
0;0.145064516;0;2.7065;108.26;-3.56
0;0.183548387;0;2.722;108.88;-3.62
0.053055;0.265225806;0;2.74;109.6;-3.45
0.32757;0.286419355;0;2.75575;110.23;-1.11
0.4817175;0.208580645;0;2.75125;110.05;3.18
0.5991375;0.200322581;0;0;0;5.94
0.64485;0.284483871;0;0;0;7.11
0.6138525;0.265612903;0;2.74225;109.69;7.52
0.52233;0.284451613;0;2.74;109.6;7.54
0.3829425;0.345612903;0;2.73775;109.51;7.16
0.12372;0.271451613;0;2.8075;112.3;5.92
0;0.231193548;0;0;0;5.76
0;0.24783871;0;0;0;5.08
0;0.334612903;0;2.94025;117.61;4.59
0;0.345483871;0;2.93125;117.25;4.81
0;0.373935484;0;2.92225;116.89;4.45
0;0.307;0;2.97375;118.95;4.3
0;0.263064516;0;3.02775;121.11;4.21
0;0.212677419;0;0;0;4.06
0;0.243096774;0;0;0;3.85
0;0.191129032;0;0;0;3.02
0;0.147032258;0;0;0;2.86
0;0.123741935;0;0;0;2.64
0;0.125129032;0;0;0;2.4
0;0.160096774;0;3.048;121.92;2.21
0;0.134451613;0;3.0255;121.02;2.03
0.0041025;0.15083871;0;3.00525;120.21;0.88
0.017085;0.222612903;0;2.98275;119.31;1.65
0.019815;0.266064516;0;2.97825;119.13;2.41
0.035535;0.375677419;0;0;0;3.67
0.069015;0.241967742;0;0;0;3.94
0.0546675;0.530419355;0;2.96725;118.69;4.31
0.0273375;0.35016129;0;2.96725;118.69;4.25
0.01572;0.305387097;0;2.965;118.6;3.9
0.01572;0.278193548;0;2.98275;119.31;3.14
0;0.296032258;0;0;0;2.78
0;0.276;0;0;0;2.35
0;0.322096774;0;2.9335;117.34;2.06
0;0.427548387;0;2.84575;113.83;1.54
0;0.427451613;0;2.758;110.32;1.32
0;0.343709677;0;2.7265;109.06;1.09
0;0.24183871;0;2.69525;107.81;0.95
0;0.211032258;0;0;0;0.79
0;0.162225806;0;0;0;0.65
0;0.144290323;0;0;0;0.63
0;0.149903226;0;0;0;0.42
0;0.139580645;0;0;0;0.3
0;0.156387097;0;0;0;0.31
0;0.135483871;0;2.56025;102.41;0.47
0;0.20016129;0;2.51525;100.61;0.58
0.015105;0.269903226;0;2.4726;98.904;0.52
0.0590925;0.318806452;0;2.42765;97.106;1.01
0.0868725;0.243225806;0;2.3265;93.06;2.17
0.0888;0.20716129;0;0;0;3.36
0.060135;0.235741935;0;0;0;3.9
0.18663;0.289258065;0;2.139925;85.597;4.77
0.056715;0.263096774;0;2.15565;86.226;5
0.0389475;0.269387097;0;2.1714;86.856;4.53
0.0143475;0.217806452;0;2.2793;91.172;4.02
0;0.246580645;0;0;0;2.87
0;0.341516129;0;0;0;2.88
0;0.323;0;2.4164;96.656;2.58
0;0.422387097;0;2.337725;93.509;2.3
0;0.356225806;0;2.2613;90.452;1.95
0;0.302580645;0;2.241075;89.643;1.93
0;0.258967742;0;2.2231;88.924;2.11
0;0.192193548;0;0;0;2.35
0;0.162354839;0;0;0;2.18
0;0.141967742;0;0;0;1.7
0;0.130032258;0;0;0;0.97
0;0.132774194;0;0;0;-0.2
0;0.133516129;0;0;0;-1.62
0;0.159870968;0;2.2276;89.104;-2.19
0;0.147451613;0;2.205125;88.205;-2.2
0.001365;0.233774194;0;2.182625;87.305;-2.86
